"elementId","labelString"
"jppfs_cor_ProceedsFromSalesOfInvestmentSecuritiesInvCF","投資有価証券の売却による収入"
"jppfs_cor_PurchaseOfInvestmentsInSubsidiariesResultingInChangeInScopeOfConsolidationInvCF","連結の範囲の変更を伴う子会社株式の取得による支出"
"jppfs_cor_ProceedsFromSalesOfInvestmentsInSubsidiariesResultingInChangeInScopeOfConsolidationInvCF","連結の範囲の変更を伴う子会社株式の売却による収入"
"jppfs_cor_PaymentsOfLoansReceivableInvCF","貸付けによる支出"
"jppfs_cor_CollectionOfLoansReceivableInvCF","貸付金の回収による収入"
"jppfs_cor_PaymentsIntoTimeDepositsInvCF","定期預金の預入による支出"
"jppfs_cor_ProceedsFromWithdrawalOfTimeDepositsInvCF","定期預金の払戻による収入"
"jppfs_cor_NetCashProvidedByUsedInInvestmentActivities","投資活動によるキャッシュ・フロー"
"jppfs_cor_NetCashProvidedByUsedInFinancingActivitiesAbstract","財務活動によるキャッシュ・フロー"
"jppfs_cor_IncreaseInShortTermLoansPayableFinCF","短期借入れによる収入"
"jppfs_cor_DecreaseInShortTermLoansPayableFinCF","短期借入金の返済による支出"
"jppfs_cor_ProceedsFromLongTermLoansPayableFinCF","長期借入れによる収入"
"jppfs_cor_RepaymentOfLongTermLoansPayableFinCF","長期借入金の返済による支出"
"jppfs_cor_ProceedsFromIssuanceOfBondsFinCF","社債の発行による収入"
"jppfs_cor_RedemptionOfBondsFinCF","社債の償還による支出"
"jppfs_cor_ProceedsFromIssuanceOfCommonStockFinCF","株式の発行による収入"
"jppfs_cor_PurchaseOfTreasuryStockFinCF","自己株式の取得による支出"
"jppfs_cor_CashDividendsPaidFinCF","配当金の支払額"
"jppfs_cor_DividendsPaidToNonControllingInterestsFinCF","非支配株主への配当金の支払額"
"jppfs_cor_PaymentsFromChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInChangeInScopeOfConsolidationFinCF","連結の範囲の変更を伴わない子会社株式の取得による支出"
"jppfs_cor_ProceedsFromChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInChangeInScopeOfConsolidationFinCF","連結の範囲の変更を伴わない子会社株式の売却による収入"
"jppfs_cor_NetIncreaseDecreaseInShortTermLoansPayableFinCF","短期借入金の純増減額（△は減少）"
"jppfs_cor_RepaymentsOfFinanceLeaseObligationsFinCF","ファイナンス・リース債務の返済による支出"
"jppfs_cor_RepaymentsToNonControllingShareholdersFinCF","非支配株主への払戻による支出"
"jppfs_cor_NetCashProvidedByUsedInFinancingActivities","財務活動によるキャッシュ・フロー"
"jppfs_cor_EffectOfExchangeRateChangeOnCashAndCashEquivalents","現金及び現金同等物に係る換算差額"
"jppfs_cor_NetIncreaseDecreaseInCashAndCashEquivalents","現金及び現金同等物の増減額（△は減少）"
"jppfs_cor_CashAndCashEquivalents","現金及び現金同等物の残高"
"jppfs_cor_LeaseReceivablesCA","リース債権"
"jppfs_cor_LeaseObligationsCL","リース債務"
"jppfs_cor_ProvisionForLossOnGuaranteesCL","債務保証損失引当金"
"jppfs_cor_LiabilitiesFromApplicationOfEquityMethodCL","持分法適用に伴う負債"
"jppfs_cor_LiabilitiesFromApplicationOfEquityMethodNCL","持分法適用に伴う負債"
"jppfs_cor_AccumulatedImpairmentLossOnLeasedAssetsCL","リース資産減損勘定"
"jppfs_cor_AccumulatedImpairmentLossOnLongTermLeasedAssetsNCL","長期リース資産減損勘定"
"jppfs_cor_PrepaidPensionCostCA","前払年金費用"
"jppfs_cor_PrepaidPensionCostIOA","前払年金費用"
"jppfs_cor_DerivativesCA","デリバティブ債権"
"jppfs_cor_DerivativesIOA","デリバティブ債権"
"jppfs_cor_DerivativesLiabilitiesCL","デリバティブ債務"
"jppfs_cor_DerivativesLiabilitiesNCL","デリバティブ債務"
"jppfs_cor_ForwardExchangeContractsCA","為替予約"
"jppfs_cor_ForwardExchangeContractsIOA","為替予約"
"jppfs_cor_ForwardExchangeContractsCL","為替予約"
"jppfs_cor_ForwardExchangeContractsNCL","為替予約"
"jppfs_cor_InterestRateSwapAssetsCA","金利スワップ資産"
"jppfs_cor_InterestRateSwapAssetsIOA","金利スワップ資産"
"jppfs_cor_InterestRateSwapLiabilitiesCL","金利スワップ負債"
"jppfs_cor_InterestRateSwapLiabilitiesNCL","金利スワップ負債"
"jppfs_cor_InterestRateSwapCA","金利スワップ"
"jppfs_cor_InterestRateSwapIOA","金利スワップ"
"jppfs_cor_InterestRateSwapCL","金利スワップ"
"jppfs_cor_InterestRateSwapNCL","金利スワップ"
"jppfs_cor_OptionCA","オプション資産"
"jppfs_cor_OptionIOA","オプション資産"
"jppfs_cor_OptionCL","オプション負債"
"jppfs_cor_OptionNCL","オプション負債"
"jppfs_cor_PurchasedCurrencyOptionCA","買建通貨オプション"
"jppfs_cor_PurchasedCurrencyOptionIOA","買建通貨オプション"
"jppfs_cor_SoldCurrencyOptionCL","売建通貨オプション"
"jppfs_cor_SoldCurrencyOptionNCL","売建通貨オプション"
"jppfs_cor_CurrencyOptionCA","通貨オプション"
"jppfs_cor_CurrencyOptionIOA","通貨オプション"
"jppfs_cor_CurrencyOptionCL","通貨オプション"
"jppfs_cor_CurrencyOptionNCL","通貨オプション"
"jppfs_cor_LossOnValuationOfInterestSwapNOE","金利スワップ評価損"
"jppfs_cor_LossOnSalesOfNotesPayableNOE","手形売却損"
"jppfs_cor_RefundedConsumptionTaxesNOI","還付消費税等"
"jppfs_cor_GainOnContributionOfSecuritiesToRetirementBenefitTrustEI","退職給付信託設定益"
"jppfs_cor_LossOnContributionOfSecuritiesToRetirementBenefitTrustEL","退職給付信託設定損"
"jppfs_cor_GainOnTransferOfBenefitObligationRelatingToEmployeesPensionFundEI","厚生年金基金代行返上益"
"jppfs_cor_LossOnTransferOfBenefitObligationRelatingToEmployeesPensionFundEL","厚生年金基金代行返上損"
"jppfs_cor_EarlyExtraRetirementPaymentsEL","早期割増退職金"
"jppfs_cor_AmortizationOfGoodwillOpeCF","のれん償却額"
"jppfs_cor_SecuritiesTradingAndMaturedWithinOneYearAbstract","売買目的有価証券及び1年内に満期の到来する有価証券"
"jppfs_cor_FinishedGoodsByProductsAndScrapsCAAbstract","製品、副産物及び作業くず"
"jppfs_cor_RawMaterialsAndMaterialsCAAbstract","原料及び材料"
"jppfs_cor_WorkInProcessAndPartlyFinishedConstructionCAAbstract","仕掛品及び半成工事"
"jppfs_cor_SuppliesAndOtherReasonableValueCAAbstract","消耗品、消耗工具、器具及び備品その他の貯蔵品で相当額以上のもの"
"jppfs_cor_OtherAssetsEncashedWithinOneYearAbstract","その他の資産で1年内に現金化できると認められるもの"
"jppfs_cor_VesselsAndWaterDeliveryEquipmentPPEAbstract","船舶及び水上運搬具"
"jppfs_cor_RailwayCarAndOtherLandDeliveryEquipmentPPEAbstract","鉄道車両、自動車その他の陸上運搬具"
"jppfs_cor_OtherTangibleAssetsNotCurrentOrInvestmentsAbstract","その他の有形固定資産で流動資産または投資たる資産に属しないもの"
"jppfs_cor_SurfaceRightIAAbstract","地上権"
"jppfs_cor_CommonOfPiscaryIAAbstract","入漁権"
"jppfs_cor_OtherIntangibleAssetsIAAbstract","その他の無形資産で流動資産又は投資たる資産に属しないもの"
"jppfs_cor_StocksOfSubsidiariesAndAffiliatesAndOtherNoncurrentSecuritiesIOAAbstract","関係会社株式その他流動資産に属しない有価証券"
"jppfs_cor_OtherLongTermAssetsIOAAbstract","前各号に掲げられるものの外、流動資産、有形固定資産、無形固定資産又は繰延資産に属するもの以外の長期資産"
"jppfs_cor_AccountsPayableOrdinaryTransactionsPaidInShortTermCLAbstract","通常の取引に関連して発生する未払金又は預り金で一般の取引慣行として発生後短期間に支払われるもの"
"jppfs_cor_OtherLiabilitiesPayableWithinOneYearAbstract","その他の負債で1年内に支払又は返済されると認められるもの"
"jppfs_cor_OtherLiabilitiesNotCurrentLiabilitiesNCLAbstract","その他の負債で流動負債に属しないもの"
"jppfs_cor_AllowanceCurrentAssetsAbstract","流動資産に属する資産に係る引当金"
"jppfs_cor_AllowanceInvestmentAndOtherAssetsAbstract","投資その他の資産に属する資産に係る引当金"
"jppfs_cor_AdvancesPaid","立替金"
"jppfs_cor_CurrentPortionOfLongTermLoansReceivable","1年内回収予定の長期貸付金"
"jppfs_cor_CurrentPortionOfLongTermLoansReceivableFromSubsidiariesAndAffiliates","1年内回収予定の関係会社長期貸付金"
"jppfs_cor_CurrentPortionOfGuaranteeDeposits","1年内回収予定の差入保証金"
"jppfs_cor_OtherInventories","その他のたな卸資産"
"jppfs_cor_OtherAccountsReceivable","その他の未収入金"
"jppfs_cor_DepositPaidInSubsidiariesAndAffiliates","関係会社預け金"
"jppfs_cor_OperationalInvestmentSecuritiesCA","営業投資有価証券"
"jppfs_cor_AccountsReceivableDueFromFranchisedStores","加盟店貸勘定"
"jppfs_cor_AccountsReceivableDevelopmentBusiness","開発事業未収入金"
"jppfs_cor_AccountsReceivableCompletedOperation","完成業務未収入金"
"jppfs_cor_ShortTermReceivablesFromSubsidiariesAndAffiliates","関係会社短期債権"
"jppfs_cor_AccountsReceivableFromSubsidiariesAndAffiliatesTrade","関係会社売掛金"
"jppfs_cor_AccountsReceivableOtherFromSubsidiariesAndAffiliates","関係会社未収入金"
"jppfs_cor_BeneficiaryRightOfAccountsReceivableInTrust","金銭債権信託受益権"
"jppfs_cor_RawMaterialsAndSupplies","原材料及び貯蔵品"
"jppfs_cor_GuaranteeDepositsCA","差入保証金"
"jppfs_cor_RealEstateForSaleInProcess","仕掛販売用不動産"
"jppfs_cor_ShortTermClaimsOnEmployees","従業員に対する短期債権"
"jppfs_cor_ShortTermLoansToEmployees","従業員に対する短期貸付金"
"jppfs_cor_MerchandiseAndFinishedGoods","商品及び製品"
"jppfs_cor_TrustBeneficiaryRightCA","信託受益権"
"jppfs_cor_AccountsReceivableInstallmentSalesCreditGuaranteeCA","信用保証割賦売掛金"
"jppfs_cor_CostsOnRealEstateBusiness","不動産事業支出金"
"jppfs_cor_AccountsReceivableRealEstateBusiness","不動産事業未収入金"
"jppfs_cor_LandForSaleInLots","分譲土地"
"jppfs_cor_LandAndBuildingsForSaleInLots","分譲土地建物"
"jppfs_cor_AccruedInterest","未収利息"
"jppfs_cor_CostsOnUncompletedServices","未成業務支出金"
"jppfs_cor_GolfCourses","コース勘定"
"jppfs_cor_VehiclesToolsFurnitureAndFixturesNet","車両運搬具及び工具器具備品（純額）"
"jppfs_cor_VehiclesToolsFurnitureAndFixtures","車両運搬具及び工具器具備品"
"jppfs_cor_MachineryVehiclesToolsFurnitureAndFixtures","機械、運搬具及び工具器具備品"
"jppfs_cor_MachineryVehiclesToolsFurnitureAndFixturesNet","機械、運搬具及び工具器具備品（純額）"
"jppfs_cor_AccumulatedDepreciationVehiclesToolsFurnitureAndFixtures","減価償却累計額"
"jppfs_cor_AccumulatedDepreciationMachineryVehiclesToolsFurnitureAndFixtures","減価償却累計額"
"jppfs_cor_AccumulatedDepreciationAircraft","減価償却累計額"
"jppfs_cor_AircraftNet","航空機（純額）"
"jppfs_cor_Aircraft","航空機"
"jppfs_cor_MountainForests","山林"
"jppfs_cor_AssetsForRent","貸与資産"
"jppfs_cor_RealEstateForRent","賃貸不動産"
"jppfs_cor_TreesPPE","立木"
"jppfs_cor_OtherFacilitiesPPE","その他の設備"
"jppfs_cor_FacilitiesForIncidentalBusinessesPPEGAS","附帯事業設備"
"jppfs_cor_RightOfUsingOtherFacilities","その他の施設利用権"
"jppfs_cor_RightOfUsingPublicFacilities","公共施設利用権"
"jppfs_cor_IndustrialProperty","工業所有権"
"jppfs_cor_RightOfUsingFacilitiesIA","施設利用権"
"jppfs_cor_HouseLeaseholdRight","借家権"
"jppfs_cor_RightOfUsingWaterFacilities","水道施設利用権"
"jppfs_cor_RightOfUsingElectricSupplyFacilities","電気供給施設利用権"
"jppfs_cor_RightOfUsingTelecommunicationFacilities","電気通信施設利用権"
"jppfs_cor_RightOfUsingTelephoneAndTelegraphFacilities","電信電話専用施設利用権"
"jppfs_cor_TelephoneSubscriptionRight","電話加入権"
"jppfs_cor_RightOfUsingPatent","特許実施権"
"jppfs_cor_LongTermDeposits","長期預け金"
"jppfs_cor_LongTermTimeDeposits","長期預金"
"jppfs_cor_InsuranceFunds","保険積立金"
"jppfs_cor_GolfClubMembership","ゴルフ会員権"
"jppfs_cor_OperatingInvestmentsInCapital","営業出資金"
"jppfs_cor_OperationalInvestmentSecuritiesIOA","営業投資有価証券"
"jppfs_cor_Membership","会員権"
"jppfs_cor_LongTermAccountsReceivableFromSubsidiariesAndAffiliates","関係会社長期未収入金"
"jppfs_cor_LeaseDepositsIOA","敷金"
"jppfs_cor_ConstructionAssistanceFundReceivables","建設協力金"
"jppfs_cor_LeaseAndGuaranteeDeposits","敷金及び保証金"
"jppfs_cor_FacilityMembership","施設利用会員権"
"jppfs_cor_BusinessInsuranceFunds","事業保険積立金"
"jppfs_cor_BusinessInsurance","事業保険金"
"jppfs_cor_LongTermLoansReceivableFromEmployees","従業員に対する長期貸付金"
"jppfs_cor_AdmissionFeeIOA","入会金"
"jppfs_cor_TrustBeneficiaryRightIOA","信託受益権"
"jppfs_cor_LifeInsuranceFunds","生命保険積立金"
"jppfs_cor_GroupLifeInsurance","団体生命保険金"
"jppfs_cor_LongTermNonOperatingAccountsReceivable","長期営業外未収入金"
"jppfs_cor_LongTermAccountsReceivableOther","長期未収入金"
"jppfs_cor_DepositsForStoresInPreparation","店舗賃借仮勘定"
"jppfs_cor_InvestmentsInSilentPartnership","匿名組合出資金"
"jppfs_cor_DepositsOnAdmission","入会保証金"
"jppfs_cor_LongTermLoansReceivableFromDirectorsAndEmployees","役員及び従業員に対する長期貸付金"
"jppfs_cor_LongTermLoansReceivableFromDirectors","役員に対する長期貸付金"
"jppfs_cor_FundForRetirementBenefitsForDirectorsIOA","役員退職積立金"
"jppfs_cor_InsuranceFundsForDirectors","役員に対する保険積立金"
"jppfs_cor_LongTermInvestments","長期投資"
"jppfs_cor_OtherDA","その他"
"jppfs_cor_ProvisionForPointCardCertificatesCL","ポイント引当金"
"jppfs_cor_NotesPayableFacilities","設備関係支払手形"
"jppfs_cor_ProvisionForSalesRebates","売上割戻引当金"
"jppfs_cor_AccountsPayableOtherAndAccruedExpenses","未払金及び未払費用"
"jppfs_cor_AccruedTaxes","未払税金"
"jppfs_cor_CurrentPortionOfOtherNoncurrentLiabilities","1年内期限到来予定のその他の固定負債"
"jppfs_cor_CurrentPortionOfBonds","1年内償還予定の社債"
"jppfs_cor_CurrentPortionOfLongTermLoansPayable","1年内返済予定の長期借入金"
"jppfs_cor_CurrentPortionOfConvertibleBonds","1年内償還予定の転換社債"
"jppfs_cor_OtherProvisionCL","その他の引当金"
"jppfs_cor_OperatingAccountsPayable","営業未払金"
"jppfs_cor_SuspenseReceipt","仮受金"
"jppfs_cor_SuspenseReceiptOfConsumptionTaxes","仮受消費税等"
"jppfs_cor_DueToFranchisedStores","加盟店借勘定"
"jppfs_cor_ProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesCL","関係会社整理損失引当金"
"jppfs_cor_DepositsReceivedFromSubsidiariesAndAffiliates","関係会社預り金"
"jppfs_cor_AccountsPayableOperatingSpecific","業務未払金"
"jppfs_cor_AccountsPayableFacilities","設備関係未払金"
"jppfs_cor_ProvisionForLossOnConstructionContracts","工事損失引当金"
"jppfs_cor_ProvisionForWarrantiesForCompletedConstruction","完成工事補償引当金"
"jppfs_cor_NotesAndOperatingAccountsPayableTrade","支払手形及び営業未払金"
"jppfs_cor_AccountsPayableConsignment","受託販売未払金"
"jppfs_cor_GiftCertificates","商品券"
"jppfs_cor_ProvisionForLossOnStoreClosing","店舗閉鎖損失引当金"
"jppfs_cor_ProvisionForSalesPromotionExpenses","販売促進引当金"
"jppfs_cor_ProvisionForSalesReturns","返品調整引当金"
"jppfs_cor_AdvancesReceivedOnUncompletedContracts","未成業務受入金"
"jppfs_cor_AccruedAlcoholTax","未払酒税"
"jppfs_cor_AccruedBonuses","未払賞与"
"jppfs_cor_AccruedAgencyCommission","未払代理店手数料"
"jppfs_cor_CurrentPortionOfGuaranteeDepositsReceived","1年内返還予定の預り保証金"
"jppfs_cor_ProvisionForPointCardCertificatesNCL","ポイント引当金"
"jppfs_cor_GuaranteeDepositsReceivedNCL","受入保証金"
"jppfs_cor_ProvisionForSpecialRepairs","特別修繕引当金"
"jppfs_cor_LongTermDepositsReceived","長期預り金"
"jppfs_cor_OtherProvisionNCL","その他の引当金"
"jppfs_cor_DepositsReceivedFromMembers","会員預り金"
"jppfs_cor_LongTermAccountsPayableInstallmentPurchase","長期割賦未払金"
"jppfs_cor_ProvisionForLossOnBusinessOfSubsidiariesAndAffiliatesNCL","関係会社事業損失引当金"
"jppfs_cor_ProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesNCL","関係会社整理損失引当金"
"jppfs_cor_LeaseAndGuaranteeDepositsReceived","受入敷金保証金"
"jppfs_cor_ProvisionForRepairsNCL","修繕引当金"
"jppfs_cor_ProvisionForProductWarrantiesNCL","製品保証引当金"
"jppfs_cor_LongTermAccountsPayableFacilities","長期設備関係未払金"
"jppfs_cor_LongTermNotesPayableFacilities","長期設備関係支払手形"
"jppfs_cor_LongTermAdvancesReceived","長期前受金"
"jppfs_cor_LongTermLeaseDeposited","長期預り敷金"
"jppfs_cor_LongTermLeaseAndGuaranteeDeposited","長期預り敷金保証金"
"jppfs_cor_LongTermGuaranteeDeposited","長期預り保証金"
"jppfs_cor_ConvertibleBonds","転換社債"
"jppfs_cor_ReserveForContractOfInsurance","保険契約準備金"
"jppfs_cor_ConvertibleBondTypeBondsWithSubscriptionRightsToShares","転換社債型新株予約権付社債"
"jppfs_cor_ReserveForSoftwarePrograms","プログラム等準備金"
"jppfs_cor_ReserveForAdvancedDepreciationOfNoncurrentAssets","固定資産圧縮積立金"
"jppfs_cor_ReserveForOverseasInvestmentLoss","海外投資等損失準備金"
"jppfs_cor_ReserveForResearchAndDevelopment","研究開発積立金"
"jppfs_cor_ReserveForDividends1","配当積立金"
"jppfs_cor_ReserveForDividends2","配当準備金"
"jppfs_cor_ReserveForReductionEntryOfBuildings","建物圧縮積立金"
"jppfs_cor_ReserveForSpecialDepreciation","特別償却準備金"
"jppfs_cor_ReserveForPropertyReplacement","買換資産積立金"
"jppfs_cor_ReserveForRetirementAllowance1","退職給与積立金"
"jppfs_cor_ReserveForReductionEntryOfDepreciableAssets","償却資産圧縮積立金"
"jppfs_cor_ReserveForReductionEntryOfLand","土地圧縮積立金"
"jppfs_cor_ReserveForReductionEntryOfReplacedProperty","買換資産圧縮積立金"
"jppfs_cor_ReserveForSpecialDepreciationGeneral","特別償却積立金"
"jppfs_cor_SpecialReserve","特別積立金"
"jppfs_cor_GeneralReserve","別途積立金"
"jppfs_cor_OtherRevOA","その他"
"jppfs_cor_OtherRevenue1RevOA","その他の収益"
